L1,L2,L3,L4
0.649682988,0.338715828,0.413481017,0.529772375
0.666711977,0.320839119,0.374994991,0.714506155
0.672208643,0.324690883,0.751205717,0.701065119
0.664049666,0.322898082,0.78525028,0.482947653
0.660819942,0.325415589,0.746702664,0.50223773
0.65496366,0.331284805,0.375308253,0.531804687
0.648137482,0.320341824,0.597267753,0.553175261
0.636406716,0.31766531,0.503378806,0.551574355
0.662891511,0.319188777,0.217081251,0.538801282
0.801219511,0.367934899,0.546589623,0.584902811
0.799914411,0.39521609,0.164127731,0.621973813
0.760541021,0.37061224,0.491561553,0.768115373
0.690467435,0.336458415,0.453984967,0.497106537
0.613424445,0.267657056,0.481244122,0.437250886
0.550462874,0.240060332,0.466649171,0.522360005
0.505439625,0.212170002,0.319061346,0.35646133
0.471569545,0.209959616,0.321350805,0.446040159
0.456955816,0.201458844,0.432774895,0.427488258
0.453687018,0.205263167,0.335145153,0.409024792
0.456180282,0.206566809,0.474279186,0.453369196
0.440915574,0.216112096,0.3701095,0.457411791
0.466600603,0.253828492,0.417244434,0.532895551
0.533023132,0.292366543,0.419638866,0.525087733
0.583264685,0.305950182,0.740340733,0.517016633
0.613503858,0.3146563,0.403147378,0.512685569
0.620563003,0.317424247,0.373514343,0.491685581
0.632744138,0.319401569,0.368235378,0.655629285
0.624815492,0.319522927,0.562617771,0.477592457
0.606191558,0.315138839,0.259361869,0.632650273
0.593107265,0.309478691,0.429025754,0.520628471
0.577677591,0.310687866,0.179104017,0.5446517
0.572090606,0.318136954,0.403872735,0.55325406
0.593137781,0.324134287,0.146599761,0.635275474
0.739035243,0.364419492,0.489363341,0.710855525
0.746281925,0.392863797,0.11739372,0.755790307
0.715511344,0.3669883,0.473970338,0.554501629
0.66724779,0.33302465,0.425004871,0.491524422
0.595246799,0.265548584,0.414624746,0.572114998
0.534304216,0.238318695,0.206318481,0.390275451
0.493962266,0.212852094,0.369546636,0.462798329
0.462075856,0.206052414,0.350086057,0.440022426
0.449065667,0.201439261,0.358166584,0.425620669
0.437637459,0.202246297,0.365012409,0.410295281
0.436251285,0.200935621,0.295589264,0.427439667
0.397276044,0.202422267,0.373889747,0.438256716
0.40452435,0.235219907,0.411310185,0.447102516
0.459394874,0.270269029,0.33039305,0.519440506
0.50808117,0.29455114,0.292801427,0.601883203
0.52815361,0.305034613,0.353752572,0.514399449
0.544467591,0.30729106,0.343736402,0.703917725
0.580937325,0.308852589,0.328960887,0.717926059
0.583677821,0.300158056,0.243407105,0.507380827
0.565440842,0.298862413,0.225033769,0.529754802
0.550146701,0.291641975,0.233352381,0.676138668
0.546268924,0.292314276,0.347288772,0.590155966
0.553684905,0.306984491,0.130258282,0.663325507
0.594375349,0.327103442,0.377096369,0.452268694
0.746053075,0.372903992,0.470708815,0.817291487
0.752430978,0.383975917,0.136632767,0.845549488
0.70279064,0.358768721,0.144882753,0.755814197
0.632838683,0.310325307,0.377705237,0.403395949
0.552578356,0.247087974,0.263713325,0.38538535
0.493293808,0.217196465,0.307482246,0.343600469
0.457977209,0.198437974,0.310726044,0.326567842
0.433450876,0.193814064,0.332508705,0.325211186
0.430181247,0.187598009,0.334720366,0.414161249
0.428393312,0.192299285,0.362544455,0.387360892
0.452759808,0.217547026,0.370474076,0.487090994
0.428318016,0.262738851,0.349026954,0.578618234
0.483190382,0.313972415,0.498805819,0.640294503
0.544207106,0.333322668,0.664293225,0.505249633
0.571880824,0.332391239,0.43744782,0.720766355
0.591070365,0.340445053,0.785294283,0.502085883
0.612641652,0.319065487,0.460352347,0.745980627
0.622224433,0.327675621,0.733376072,0.750918913
0.625169042,0.323305875,0.427669114,0.507408362
0.618550696,0.325473234,0.400190495,0.680263544
0.605962419,0.330654015,0.654421685,0.537067642
0.608246263,0.305492742,0.291184908,0.645377185
0.601378951,0.305321185,0.518517448,0.56388784
0.627040435,0.309875451,0.187482908,0.670761363
0.769221258,0.352602589,0.175263009,0.604529622
0.770475546,0.383767262,0.169605123,0.787485786
0.70631624,0.353404246,0.146466925,0.557119299
0.64280766,0.327656728,0.141826622,0.643934766
0.561434357,0.262804909,0.414735581,0.541711873
0.4982556,0.229209473,0.218934751,0.336198384
0.460894372,0.211419232,0.21223997,0.438432048
0.442112839,0.203504705,0.388140882,0.326803346
0.437395716,0.205999181,0.260453457,0.418185137
0.442266177,0.206576739,0.302484334,0.421686674
0.473155065,0.226674314,0.40465789,0.48689493
0.458226752,0.270735985,0.403140756,0.508487726
0.497680892,0.330399989,0.386144683,0.668859841
0.562241742,0.364105889,0.345689909,0.739591417
0.601914584,0.382716543,0.413512053,0.519039793
0.617324324,0.364556158,0.42387128,0.508517042
0.645490194,0.340422574,0.403509539,0.790888845
0.662435508,0.356219496,0.393022028,0.511733027
0.654806639,0.358791751,0.336852091,0.502231332
0.637853236,0.35605704,0.343448728,0.679427214
0.620238994,0.357798126,0.597591981,0.532340482
0.602297097,0.334170663,0.344728398,0.643656017
0.591082571,0.340161515,0.26965047,0.56629414
0.624136237,0.350838748,0.522791451,0.554632177
0.763979516,0.401784361,0.554838022,0.743799141
0.755387793,0.44755595,0.546487961,0.625091806
0.705863487,0.406344144,0.183163523,0.737442812
0.634588663,0.351513255,0.199157738,0.474402144
0.554084318,0.271327195,0.250365903,0.407434414
0.498079258,0.238970861,0.253098219,0.361354346
0.459049992,0.218737446,0.379028013,0.347541915
0.439424924,0.207850869,0.236137252,0.350277336
0.436169849,0.206019591,0.386605886,0.37801169
0.4420976,0.209110243,0.27700826,0.418104881
0.470256573,0.229618645,0.419503547,0.484873713
0.455809795,0.280231624,0.303293559,0.586614747
0.511507242,0.332613271,0.386241517,0.630581599
0.567064208,0.343704503,0.469435698,0.552236405
0.602851834,0.343753185,0.785066406,0.535944384
0.615881668,0.346204358,0.459686855,0.723435369
0.634898876,0.341441299,0.422683202,0.723661316
0.658812041,0.352549494,0.763039798,0.70632613
0.646378366,0.355768399,0.791490204,0.680781279
0.633690308,0.356931789,0.735229434,0.651332397
0.626474647,0.356344716,0.642781064,0.625037951
0.605683155,0.332405858,0.336891473,0.547845413
0.597579504,0.338062145,0.53723991,0.617395018
0.625589979,0.350115698,0.54806496,0.629735309
0.771262853,0.41303998,0.575065823,0.715649659
0.759124728,0.445237307,0.233890554,0.770207856
0.703289365,0.404510936,0.193692072,0.70885909
0.627675235,0.3405158,0.428073002,0.45899399
0.550432069,0.265844396,0.446204873,0.52155364
0.496167455,0.237609021,0.426022455,0.357251498
0.46209904,0.214493197,0.421514713,0.42187472
0.448230691,0.209017431,0.288946762,0.407279652
0.442488418,0.205573184,0.41157641,0.370322757
0.44681949,0.210109384,0.417960826,0.411301192
0.472575482,0.233481442,0.453185466,0.456434063
0.463010216,0.277344801,0.354720635,0.542757062
0.520449625,0.324150561,0.586313936,0.616568083
0.580316501,0.34438301,0.72604249,0.544069905
0.617210386,0.35999679,0.734562977,0.721947518
0.634049563,0.355971951,0.753026801,0.539803549
0.656479048,0.336100958,0.433499494,0.526371503
0.675261736,0.340244673,0.711109103,0.501230522
0.665739156,0.35090715,0.712039785,0.508188082
0.655495826,0.352419999,0.393181211,0.535633402
0.638048862,0.351178415,0.35978669,0.592240513
0.612605322,0.302410504,0.548485332,0.593990107
0.601456884,0.411493206,0.498996659,0.594623084
0.61854239,0.352309397,0.467999397,0.594556838
0.771306477,0.409531054,0.194177069,0.797576888
0.761663026,0.441413676,0.500097903,0.621366266
0.703152567,0.408833379,0.158375908,0.558727817
0.627354007,0.338480695,0.418312504,0.64515059
0.55582769,0.268465333,0.275286148,0.543449967
0.502085274,0.232295435,0.277687339,0.365377425
0.46845719,0.221016786,0.287813585,0.434535387
0.451361644,0.209903074,0.27494516,0.358272473
0.445105262,0.213491848,0.288734818,0.418449633
0.447337102,0.212614755,0.337938507,0.419505188
0.473906872,0.237539792,0.345879645,0.494634316
0.448011555,0.274510245,0.354897198,0.576087218
0.516145277,0.327953919,0.534691192,0.559631121
0.578458434,0.345095579,0.429800908,0.699012561
0.612022489,0.362340532,0.469747856,0.56377106
0.642294995,0.365126545,0.482456615,0.736441759
0.679379739,0.33615819,0.46526853,0.557806616
0.698406445,0.351043541,0.463195774,0.534732285
0.688604023,0.356243492,0.49216849,0.532205886
0.67091156,0.353940156,0.489857649,0.537407211
0.646980447,0.349717282,0.752174814,0.562322972
0.617555882,0.33451957,0.436994204,0.578161804
0.589970281,0.34301262,0.563798261,0.583899572
0.609575197,0.363474548,0.547656727,0.580161803
0.739819589,0.413621123,0.289478314,0.614169639
0.747254204,0.43104839,0.259163511,0.780281385
0.708400882,0.399770218,0.515723404,0.73046946
0.63330422,0.348777854,0.191904369,0.481828687
0.560528345,0.27953781,0.482095764,0.415897885
0.502798512,0.250008585,0.449477018,0.371864626
0.463161495,0.233823591,0.249207138,0.459019338
0.442226885,0.220168929,0.416622394,0.356022231
0.436250057,0.222514464,0.330837355,0.383904139
0.431802989,0.218966787,0.387311932,0.416942264
0.437647859,0.22975214,0.386357939,0.433708128
0.403739174,0.223487541,0.392477303,0.464797032
0.440129242,0.26266314,0.397682746,0.505062882
0.51308395,0.302355616,0.424027083,0.536496214
0.560382339,0.338944892,0.428821878,0.673419443
0.589539701,0.364130299,0.415686678,0.551782
0.607289368,0.370385244,0.633465353,0.731860615
0.619855146,0.373999531,0.348175036,0.72300453
0.618766112,0.376665564,0.307679156,0.504173508
0.600281503,0.363123986,0.295071368,0.509991936
0.578872979,0.353572218,0.478812999,0.64634309
0.569140725,0.354821387,0.241174201,0.639794584
0.559579504,0.357857288,0.456355673,0.556302973
0.58480593,0.37846195,0.449445636,0.63177993
0.723367366,0.41088255,0.492623347,0.704911651
0.738803865,0.428978808,0.164506239,0.615387001
0.69923976,0.402199601,0.467117271,0.744943617
0.642703256,0.361321669,0.151850862,0.672330685
0.57758543,0.297361562,0.281028384,0.444738167
0.514342753,0.255955995,0.396817793,0.396713251
0.471391253,0.229314834,0.338037065,0.366579724
0.445092984,0.218801297,0.334016665,0.44048736
0.434906496,0.214770253,0.363896337,0.392566833
0.427992454,0.209178783,0.387045501,0.416485996
0.417219089,0.211184651,0.371191502,0.436469383
0.369519879,0.203450094,0.362654945,0.387839106
0.405293781,0.242310711,0.379819168,0.462383849
0.456688722,0.281058519,0.41314796,0.51448424
0.502680025,0.321580235,0.389544629,0.518381387
0.539148531,0.332966039,0.529536511,0.525906407
0.56559779,0.341913081,0.331547953,0.700657928
0.593815736,0.340709974,0.298273577,0.520237557
0.592841904,0.336281756,0.284991401,0.696114847
0.575704973,0.329602055,0.268420528,0.523072833
0.554285253,0.322505459,0.237359814,0.665691233
0.552271754,0.321796613,0.20097096,0.6542472
0.552823096,0.338934687,0.173011,0.579511657
0.589904482,0.373865209,0.452485352,0.56960682
0.733486827,0.428478892,0.508108494,0.62031314
0.755837801,0.453825237,0.148858184,0.642546202
0.709074937,0.409970153,0.452685296,0.779363909
0.643430398,0.35185044,0.408163498,0.66395654
0.56629438,0.272584776,0.236948753,0.414791715
0.502882295,0.238073633,0.372382959,0.473818892
0.459573924,0.217703276,0.349976395,0.438967195
0.433568606,0.212697499,0.3350777,0.423576614
0.430448631,0.207115682,0.286865454,0.415835527
0.43069951,0.21311605,0.348102687,0.4250788
0.453551304,0.238486528,0.374967748,0.506235703
0.445030327,0.285523421,0.404739757,0.564402903
0.50604687,0.332478121,0.533906727,0.559259158
0.567246581,0.355703859,0.419819568,0.570864918
0.611350998,0.358995717,0.754047143,0.569816651
0.635914636,0.360759557,0.436741153,0.574851472
0.6627502,0.340663361,0.742204302,0.591513108
0.681367345,0.349671221,0.736489792,0.91098523
0.667619288,0.354612181,0.744120841,0.571966472
0.662747275,0.364893894,0.422135374,0.812370612
0.653239501,0.379295051,0.647008512,0.813288007
0.642250865,0.375038942,0.582313951,0.788154153
0.628268505,0.380542151,0.269360382,0.797633416
0.638842886,0.384642011,0.2543363,0.620625903
0.765168944,0.420607806,0.5757598,0.875694677
0.772497676,0.438295581,0.19487208,0.88631388
0.729006427,0.395995958,0.170533942,0.805364866
0.656925697,0.333467196,0.149777417,0.692007625
0.573529145,0.260933363,0.429316807,0.581018702
0.509933857,0.230561658,0.235728811,0.500145813
0.466703924,0.215661551,0.409984858,0.361658606
0.44631282,0.206726507,0.258574714,0.430342646
0.443749134,0.205898508,0.292759494,0.391823312
0.444162018,0.204359458,0.431040644,0.4293471
0.465426198,0.233484889,0.44512101,0.512027568
0.451992111,0.28064783,0.457081996,0.620250377
0.511492075,0.335922919,0.552351929,0.555514181
0.567054385,0.368980791,0.48711147,0.575101715
0.608378762,0.364246831,0.48156635,0.796424719
0.636387504,0.375301104,0.775952433,0.791986431
0.667716541,0.377445984,0.755944508,0.563049729
0.691664881,0.391037898,0.450651715,0.530026182
0.682888402,0.376197367,0.719746356,0.753695475
0.681040086,0.383759402,0.448766902,0.740268855
0.672051839,0.402334199,0.650297002,0.713156058
0.644387618,0.381286577,0.370011701,0.699642461
0.623914645,0.393532512,0.541314727,0.561697527
0.633284791,0.395450533,0.528227805,0.568708861
0.757191221,0.436067268,0.564780463,0.602709652
0.772174678,0.357797712,0.557565441,0.644008786
0.729244197,0.409443483,0.500475859,0.585117501
0.664088668,0.347828222,0.212223831,0.699645538
0.578830943,0.267774691,0.41962652,0.418628933
0.513577222,0.229951968,0.412391635,0.512347539
0.474936391,0.217068624,0.381506105,0.468695313
0.454359484,0.208607569,0.220101793,0.360723718
0.447456493,0.205830934,0.26148718,0.391138748
0.4514953,0.205310608,0.275347117,0.425790575
0.461613352,0.230457676,0.401011169,0.50656612
0.450222413,0.279355358,0.274025721,0.609777999
0.540141972,0.333740943,0.507596461,0.53474832
0.603066744,0.337314823,0.670916622,0.526162319
0.646788866,0.342160212,0.717392823,0.72443634
0.678171315,0.34319259,0.737083555,0.731696864
0.709190464,0.338526894,0.731309109,0.493906021
0.735347097,0.333274263,0.445856782,0.465470501
0.732718299,0.340593028,0.769944662,0.468611817
0.728807298,0.34599391,0.40653615,0.495299363
0.706824932,0.34154997,0.403800455,0.522189127
0.67985658,0.298915507,0.625123224,0.535547558
0.65176113,0.606610774,0.581249054,0.531898306
0.666628663,0.705980495,0.333859276,0.528977024
0.802108946,0.692336176,0.290318369,0.687288645
0.820940821,0.689742958,0.610024653,0.751968314
0.778177653,0.688006423,0.213726757,0.572998865
0.708923622,0.623452899,0.225686709,0.678257957
0.625552963,0.213098122,0.295934666,0.5932214
0.551230787,0.226101169,0.332042192,0.304908395
0.508176474,0.204500399,0.484364602,0.473080312
0.477822424,0.199076763,0.340159824,0.368556075
0.464566989,0.189548163,0.350067918,0.380407867
0.465663426,0.191004055,0.370362965,0.425160676
0.45684419,0.191784062,0.464541862,0.433831063
0.409756197,0.200787922,0.349849076,0.447404022
0.444116913,0.236337787,0.38771044,0.472343999
0.511639345,0.263116443,0.416529215,0.500287779
0.55860773,0.295891052,0.732495187,0.513297247
0.587750358,0.306733774,0.410191837,0.517543033
0.615042105,0.310820533,0.416466039,0.528774563
0.640946595,0.310993745,0.713920873,0.521997598
0.647398712,0.305474125,0.689991796,0.515913297
0.636982038,0.30248456,0.683217423,0.680878947
0.621360458,0.293137447,0.323276241,0.663867942
0.602244335,0.29120398,0.288333619,0.658616407
0.583881645,0.293558618,0.21570592,0.65735183
0.610150302,0.30388391,0.478108953,0.583755905
0.730049307,0.342323909,0.525497558,0.611324483
0.75563015,0.379586588,0.533590706,0.795410223
0.719478249,0.369704807,0.154635181,0.748499171
0.667287696,0.335671514,0.484538958,0.688948022
0.585333004,0.248359897,0.470353482,0.604063393
0.528378055,0.21142268,0.450966632,0.400662471
0.484642571,0.185058576,0.304892284,0.476583711
0.456328311,0.181482765,0.305523636,0.369963104
0.448335455,0.170836423,0.320977815,0.385617776
0.44288682,0.172682319,0.298266335,0.446234117
0.435901599,0.172510761,0.292842603,0.44242994
0.388354281,0.181208191,0.269794135,0.457673534
0.413484465,0.215514679,0.34833484,0.475304557
0.469816893,0.241204001,0.58933896,0.542757548
0.517043416,0.261006454,0.393464953,0.528047239
0.555285231,0.284819264,0.641537121,0.540914902
0.582237188,0.292944514,0.335013006,0.53982914
0.602887658,0.299486997,0.319790566,0.742609151
0.606184444,0.290719648,0.308715016,0.744315257
0.595551054,0.287808829,0.563714463,0.538883886
0.585623824,0.290693722,0.225979555,0.696333829
0.580006143,0.293522348,0.518469928,0.589508817
0.569204609,0.305994313,0.1558794,0.702515718
0.59290113,0.308298614,0.137342468,0.727405807
0.722559655,0.347720516,0.133292342,0.590307488
0.740875145,0.369037747,0.532873763,0.835379264
0.699155616,0.350614786,0.499118115,0.59540572
0.64934504,0.312843502,0.138931951,0.525963421
0.577953353,0.249867781,0.418945511,0.458303595
0.52064052,0.211030746,0.321246661,0.402668301
0.475990033,0.188947299,0.344187604,0.502978011
0.44839804,0.178508646,0.354496552,0.371880256
0.442997291,0.176139528,0.379117467,0.395590317
0.436080974,0.169161533,0.332125783,0.446175646
0.423887705,0.166304222,0.379961935,0.442022506
0.371954784,0.176428445,0.389180467,0.459943698
0.410437547,0.215513852,0.414274999,0.512223309
0.466323578,0.256281458,0.668681235,0.586822797
0.526096884,0.27876139,0.451235891,0.647801301
0.561686572,0.283923967,0.443664708,0.682589668
0.585056376,0.284157583,0.731281452,0.712701896
0.609560138,0.282068694,0.738200662,0.698497417
0.611616395,0.280160878,0.67569652,0.672133244
